time,rpm,voltage
9312888,175,10.25
9313656,175,10.25
9314424,175,10.35
9315184,175,10.38
9315952,175,10.25
9316712,175,10.25
9317480,175,10.25
9318248,175,10.28
9319008,175,10.25
9319776,175,10.77
9320544,175,10.25
9321304,175,10.25
9322072,175,10.25
9322832,175,10.25
9323600,175,10.25
9324368,175,10.25
9325128,175,10.69
9325896,175,10.25
9326664,175,10.25
9327424,175,10.25
9328192,175,10.25
9328952,175,10.25
9329720,191,10.57
9330488,191,10.33
9331248,191,10.28
9332016,191,10.25
9332824,191,10.25
9333544,191,10.28
9334304,191,10.25
9335072,191,10.77
9335840,191,10.25
9336608,191,10.25
9337368,191,10.25
9338136,191,10.25
9338904,191,10.25
9339664,191,10.25
9340432,191,10.62
9341200,191,10.28
9341960,191,10.25
9342728,191,10.25
9343488,191,10.25
9344256,191,10.25
9345028,191,10.67
9345784,191,10.3
9346552,191,10.25
9347312,191,10.25
9348080,191,10.25
9348848,191,10.25
9349608,191,10.23
9350376,191,10.77
9351144,191,10.25
9351904,191,10.25
9352712,191,10.25
9353432,203,10.25
9354200,203,10.25
9354968,203,10.25
9355728,203,10.55
9356496,203,10.25
9357256,203,10.25
9358024,203,10.25
9358792,203,10.28
9359560,203,10.25
9360320,203,10.77
9361088,203,10.28
9361848,203,10.25
9362616,203,10.25
9363384,203,10.25
9364144,203,10.25
9364912,203,10.25
9365672,203,10.74
9366440,203,10.25
9367208,203,10.25
9367968,203,10.25
9368736,203,10.25
9369504,203,10.25
9370264,203,10.28
9371032,203,10.45
9371800,203,10.28
9372560,203,10.25
9373328,203,10.25
9374088,203,10.28
9374864,203,10.25
9375624,217,10.82
9376424,217,10.25
9377152,217,10.25
9377920,217,10.25
9378680,217,10.25
9379448,217,10.25
9380208,217,10.23
9380968,217,10.72
9381744,217,10.25
9382504,217,10.25
9383272,217,10.25
9384032,217,10.25
9384800,217,10.25
9385568,217,10.3
9386328,217,10.38
9387096,217,10.25
9387864,217,10.25
9388624,217,10.25
9389392,217,10.28
9390152,217,10.25
9390920,217,10.86
9391688,217,10.25
9392448,217,10.25
9393216,217,10.25
9393984,217,10.25
9394744,217,10.25
9395512,217,10.25
9396280,217,10.67
9397040,217,10.25
9397808,217,10.25
9398568,217,10.25
9399336,217,10.25
9400104,217,10.25
9400904,217,10.4
9401632,217,10.33
9402392,180,10.25
9403160,180,10.25
9403928,180,10.25
9404688,180,10.25
9405456,180,10.25
9406224,180,10.86
9406984,180,10.25
9407752,180,10.25
9408516,180,10.25
9409280,180,10.25
9410048,180,10.25
9410808,180,10.25
9411576,180,10.6
9412344,180,10.25
9413104,180,10.25
9413872,180,10.25
9414632,180,10.25
9415400,180,10.25
9416168,180,10.62
9416928,180,10.3
9417696,180,10.25
9418464,180,10.25
9419224,180,10.23
9419992,180,10.28
9420760,180,10.25
9421520,180,10.84
9422288,180,10.25
9423048,180,10.25
9423816,180,10.23
9424624,180,10.25
9425344,180,10.25
9426112,180,10.25
9426872,180,10.5
9427640,180,10.28
9428408,180,10.25
9429168,180,10.25
9429928,175,10.25
9430704,175,10.28
9431464,175,10.74
9432232,175,10.28
9432992,175,10.28
9433760,175,10.25
9434528,175,10.25
9435288,175,10.28
9436056,175,10.25
9436824,175,10.82
9437584,175,10.25
9438360,175,10.25
9439112,175,10.25
9439880,175,10.25
9440648,175,10.25
9441416,175,10.25
9442176,175,10.42
9442944,175,10.25
9443704,175,10.25
9444480,175,10.25
9445232,175,10.25
9446000,175,10.25
9446768,175,10.82
9447528,175,10.25
9448336,175,10.25
9449064,175,10.25
9449824,175,10.25
9450592,175,10.25
9451352,175,10.25
9452120,175,10.77
9452880,175,10.25
9453648,175,10.25
9454416,175,10.25
9455184,175,10.28
9455944,185,10.25
9456712,185,10.28
9457472,185,10.35
9458240,185,10.28
9459008,185,10.25
9459768,185,10.25
9460536,185,10.28
9461304,185,10.25
9462064,185,10.84
9462832,185,10.25
9463592,185,10.25
9464360,185,10.25
9465128,185,10.25
9465888,185,10.21
9466656,185,10.25
9467424,185,10.67
9468184,185,10.28
9468952,185,10.25
9469712,185,10.25
9470480,185,10.25
9471248,185,10.25
9472056,185,10.35
9472776,185,10.3
9473544,185,10.25
9474304,185,10.25
9475076,185,10.25
9475832,185,10.28
9476600,185,10.25
9477368,185,10.84
9478128,185,10.25
9478896,185,10.25
9479664,185,10.25
9480424,185,10.25
9481192,185,10.23
9481952,185,10.28
9482720,185,10.6
9483488,175,10.28
9484248,175,10.25
9485016,175,10.25
9485784,175,10.25
9486544,175,10.25
9487312,175,10.55
9488072,175,10.28
9488840,175,10.25
9489608,175,10.25
9490368,175,10.25
9491136,175,10.25
9491904,175,10.25
9492664,175,10.82
9493432,175,10.25
9494192,175,10.25
9494960,175,10.25
9495728,175,10.25
9496488,175,10.25
9497296,175,10.28
9498024,175,10.52
9498784,175,10.28
9499552,175,10.25
9500312,175,10.25
9501080,175,10.28
9501848,175,10.25
9502608,175,10.64
9503376,175,10.28
9504144,175,10.25
9504912,175,10.25
9505672,175,10.25
9506432,175,10.25
9507200,175,10.25
9507976,175,10.77
9508728,175,10.25
9509496,175,10.25
9510264,180,10.25
9511032,180,10.25
9511792,180,10.25
9512552,180,10.3
9513320,180,10.45
9514088,180,10.28
9514848,180,10.25
9515616,180,10.25
9516384,180,10.28
9517144,180,10.25
9517912,180,10.72
9518680,180,10.25
9519440,180,10.25
9520208,180,10.25
9520968,180,10.25
9521776,180,10.25
9522504,180,10.25
9523264,180,10.74
9524032,180,10.25
9524792,180,10.25
9525560,180,10.25
9526320,180,10.25
9527088,180,10.25
9527856,180,10.45
9528624,180,10.35
9529384,180,10.25
9530152,180,10.25
9530920,180,10.25
9531680,180,10.25
9532448,180,10.25
9533208,180,10.77
9533976,180,10.25
9534744,180,10.25
9535504,180,10.25
9536272,180,10.25
9537032,180,10.25
9537800,180,10.25
9538568,170,10.64
9539328,170,10.25
9540096,170,10.25
9540864,170,10.25
9541624,170,10.28
9542392,170,10.25
9543152,170,10.67
9543920,170,10.3
9544688,170,10.25
9545448,170,10.25
9546216,170,10.25
9547024,170,10.28
9547744,170,10.25
9548512,170,10.79
9549272,170,10.25
9550040,170,10.25
9550808,170,10.25
9551568,170,10.25
9552328,170,10.25
9553104,170,10.28
9553864,170,10.57
9554632,170,10.28
9555400,170,10.25
9556160,170,10.25
9556928,170,10.25
9557688,170,10.28
9558456,170,10.77
9559224,170,10.28
9559984,170,10.25
9560752,170,10.25
9561512,170,10.25
9562280,170,10.28
9563048,170,10.25
9563808,170,10.72
9564576,170,10.25
9565344,170,10.25
9566104,175,10.25
9566872,175,10.25
9567632,175,10.25
9568408,175,10.25
9569168,175,10.47
9569928,175,10.28
9570696,175,10.25
9571464,175,10.25
9572264,175,10.25
9572992,175,10.25
9573760,175,10.79
9574528,175,10.28
9575288,175,10.25
9576048,175,10.25
9576816,175,10.25
9577584,175,10.25
9578344,175,10.25
9579112,175,10.72
9579872,175,10.25
9580640,175,10.25
9581408,175,10.25
9582168,175,10.25
9582936,175,10.25
9583704,175,10.28
9584464,175,10.42
9585232,175,10.28
9585992,175,10.25
9586760,175,10.25
9587528,175,10.25
9588288,175,10.25
9589056,175,10.82
9589824,175,10.25
9590584,175,10.25
9591352,175,10.25
9592112,175,10.25
9592880,175,10.25
9593648,175,10.25
9594408,170,10.69
9595176,170,10.25
9595944,170,10.25
9596744,170,10.25
9597472,170,10.25
9598232,170,10.28
9599000,170,10.3
9599768,170,10.35
9600528,170,10.25
9601296,170,10.25
9602064,170,10.25
9602824,170,10.28
9603592,170,10.23
9604352,170,10.86
9605124,170,10.25
9605888,170,10.25
9606648,170,10.25
9607416,170,10.25
9608184,170,10.25
9608944,170,10.25
9609712,170,10.64
9610480,170,10.25
9611240,170,10.25
9612008,170,10.25
9612768,170,10.25
9613536,170,10.25
9614304,170,10.47
9615064,170,10.3
9615832,170,10.25
9616592,170,10.25
9617360,170,10.25
9618128,170,10.28
9618888,170,10.25
9619696,170,10.86
9620424,170,10.25
9621184,170,10.25
9621952,170,10.25
9622712,170,10.25
9623480,170,10.25
9624248,170,10.25
9625008,170,10.57
9625776,170,10.25
9626544,170,10.25
9627304,170,10.25
9628072,170,10.28
9628832,170,10.25
9629600,170,10.67
9630368,170,10.3
9631128,170,10.25
9631896,170,10.25
9632664,170,10.25
9633424,170,10.28
9634192,170,10.25
9634960,170,10.84
9635720,170,10.25
9636488,170,10.25
9637248,170,10.25
9638024,170,10.25
9638784,170,10.25
9639544,170,10.25
9640312,170,10.47
9641080,170,10.25
9641840,170,10.25
9642608,170,10.25
9643368,170,10.25
9644136,170,10.25
9644944,170,10.79
9645664,170,10.25
9646432,170,10.28
9647192,170,10.25
9647960,170,10.25
9648728,170,10.28
9649488,170,10.25
9650256,170,10.79
9651024,170,10.25
9651784,170,10.25
9652552,170,10.25
9653312,170,10.28
9654080,170,10.25
9654848,170,10.28
9655608,170,10.38
9656376,170,10.28
9657144,170,10.25
9657904,170,10.25
9658672,170,10.28
9659440,170,10.25
9660200,170,10.82
9660968,170,10.25
9661728,170,10.25
9662496,170,10.25
9663264,170,10.25
9664024,170,10.23
9664792,170,10.25
9665552,170,10.72
9666320,170,10.25
9667128,170,10.25
9667848,170,10.25
9668616,170,10.25
9669376,170,10.25
9670144,170,10.33
9670912,170,10.33
9671672,170,10.28
9672440,170,10.25
9673208,170,10.25
9673968,170,10.28
9674736,170,10.23
9675504,170,10.82
9676264,191,10.25
9677032,191,10.25
9677792,191,10.25
9678560,191,10.25
9679328,191,10.23
9680088,191,10.25
9680856,191,10.64
9681624,191,10.25
9682384,191,10.25
9683152,191,10.25
9683912,191,10.28
9684680,191,10.25
9685448,191,10.42
9686208,191,10.3
9686976,191,10.25
9687784,191,10.25
9688504,191,10.25
9689264,191,10.28
9690032,191,10.25
9690800,191,10.82
9691568,191,10.25
9692328,191,10.25
9693096,191,10.25
9693864,191,10.25
9694624,191,10.25
9695392,191,10.25
9696160,191,10.6
9696920,191,10.25
9697688,191,10.25
9698456,191,10.25
9699216,191,10.28
9699984,191,10.25
9700744,191,10.55
9701520,191,10.28
9702272,191,10.25
9703040,191,10.25
9703808,191,10.25
9704576,170,10.25
9705336,170,10.25
9706104,170,10.77
9706864,170,10.25
9707680,170,10.25
9708392,170,10.25
9709160,170,10.25
9709928,170,10.25
9710688,170,10.28
9711456,170,10.52
9712216,170,10.28
9712984,170,10.25
9713752,170,10.25
9714520,170,10.25
9715280,170,10.25
9716048,170,10.62
9716808,170,10.28
9717576,170,10.25
9718344,170,10.25
9719104,170,10.25
9719872,170,10.25
9720632,170,10.25
9721400,170,10.77
9722168,170,10.25
9722928,170,10.25
9723696,170,10.25
9724464,170,10.25
9725224,170,10.25
9725992,170,10.28
9726752,170,10.45
9727520,170,10.28
9728288,170,10.25
9729048,170,10.25
9729816,191,10.25
9730584,191,10.25
9731384,191,10.67
9732112,191,10.25
9732872,191,10.25
9733640,191,10.25
9734408,191,10.25
9735172,191,10.25
9735928,191,10.25
9736704,191,10.74
9737464,191,10.25
9738232,191,10.25
9739000,191,10.25
9739760,191,10.25
9740528,191,10.25
9741288,191,10.3
9742056,191,10.42
9742824,191,10.28
9743584,191,10.25
9744352,191,10.25
9745120,191,10.28
9745880,191,10.25
9746648,191,10.74
9747408,191,10.25
9748176,191,10.25
9748944,191,10.25
9749704,191,10.25
9750472,191,10.25
9751240,191,10.25
9752000,191,10.72
9752768,210,10.25
9753528,210,10.25
9754296,210,10.25
9755064,210,10.25
9755864,210,10.25
9756592,210,10.4
9757352,210,10.35
9758120,210,10.25
9758888,210,10.25
9759648,210,10.25
9760416,210,10.28
9761184,210,10.25
9761944,210,10.77
9762712,210,10.25
9763472,210,10.25
9764240,210,10.25
9765008,210,10.25
9765768,210,10.25
9766536,210,10.25
9767304,210,10.57
9768072,210,10.25
9768832,210,10.25
9769592,210,10.25
9770360,210,10.25
9771136,210,10.25
9771888,210,10.6
9772656,210,10.3
9773424,210,10.25
9774184,210,10.25
9774952,217,10.25
9775712,217,10.28
9776480,217,10.25
9777248,217,10.79
9778008,217,10.25
9778816,217,10.25
9779544,217,10.25
9780304,217,10.25
9781072,217,10.25
9781832,217,10.25
9782600,217,10.6
9783368,217,10.28
9784128,217,10.25
9784896,217,10.25
9785664,217,10.25
9786424,217,10.25
9787192,217,10.77
9787960,217,10.3
9788720,217,10.25
9789488,217,10.25
9790248,217,10.25
9791016,217,10.28
9791784,217,10.25
9792544,217,10.77
9793312,217,10.25
9794072,217,10.25
9794840,217,10.23
9795608,217,10.25
9796368,217,10.25
9797136,217,10.25
9797904,217,10.47
9798664,217,10.28
9799432,217,10.25
9800192,217,10.25
9800960,217,10.25
9801732,217,10.25
9802488,175,10.79
9803296,175,10.28
9804024,175,10.25
9804784,175,10.25
9805552,175,10.25
9806312,175,10.25
9807080,175,10.25
9807840,175,10.72
9808608,175,10.25
9809376,175,10.25
9810144,175,10.25
9810904,175,10.25
9811672,175,10.25
9812432,175,10.28
9813200,175,10.4
9813968,175,10.28
9814728,175,10.25
9815496,175,10.25
9816264,175,10.28
9817024,175,10.25
9817792,175,10.84
9818552,175,10.25
9819320,175,10.25
9820088,175,10.25
9820848,175,10.25
9821616,175,10.25
9822384,175,10.25
9823144,175,10.67
9823912,175,10.25
9824672,175,10.25
9825440,175,10.25
9826208,175,10.25
9827008,175,10.25
9827736,175,10.3
9828504,175,10.35
9829264,180,10.25
9830032,180,10.25
9830792,180,10.25
9831560,180,10.25
9832328,180,10.25
9833088,180,10.84
9833856,180,10.25
9834624,180,10.25
9835384,180,10.25
9836152,180,10.25
9836912,180,10.25
9837688,180,10.25
9838448,180,10.62
9839208,180,10.28
9839976,180,10.25
9840744,180,10.25
9841504,180,10.25
9842272,180,10.25
9843040,180,10.45
9843800,180,10.3
9844568,180,10.25
9845328,180,10.25
9846096,180,10.25
9846864,180,10.28
9847624,180,10.25
9848392,180,10.86
9849152,180,10.25
9849920,180,10.25
9850688,180,10.25
9851448,180,10.25
9852256,180,10.25
9852984,180,10.25
9853744,180,10.57
9854512,180,10.25
9855272,180,10.25
9856040,180,10.25
9856808,180,10.25
9857568,180,10.28
9858336,180,10.62
9859104,180,10.3
9859864,180,10.25
9860632,180,10.25
9861392,180,10.25
9862160,180,10.28
9862928,180,10.25
9863688,180,10.84
9864456,180,10.25
9865224,180,10.25
9865984,180,10.25
9866752,180,10.25
9867512,180,10.25
9868280,180,10.25
9869048,180,10.5
9869808,180,10.28
9870576,180,10.25
9871344,180,10.25
9872104,180,10.25
9872872,180,10.25
9873632,180,10.77
9874400,180,10.28
9875168,180,10.25
9875928,180,10.25
9876736,180,10.25
9877464,180,10.25
9878224,180,10.25
9878992,180,10.82
9879752,180,10.25
9880520,180,10.25
9881288,180,10.25
9882048,180,10.25
9882816,180,10.25
9883584,180,10.28
9884344,180,10.4
9885112,180,10.28
9885880,180,10.25
9886640,180,10.25
9887408,180,10.28
9888168,180,10.25
9888936,180,10.82
9889704,180,10.25
9890464,180,10.25
9891232,180,10.25
9891992,180,10.25
9892760,180,10.28
9893528,180,10.25
9894288,180,10.74
9895064,180,10.25
9895824,180,10.25
9896584,180,10.25
9897352,180,10.25
9898120,180,10.25
9898880,180,10.3
9899648,180,10.33
9900408,180,10.28
9901184,180,10.25
9901984,180,10.25
9902704,180,10.28
9903472,180,10.25
9904240,180,10.84
9905000,180,10.25
9905768,180,10.28
9906528,180,10.25
9907288,180,10.25
9908064,180,10.25
9908824,180,10.25
9909592,180,10.67
9910352,180,10.25
9911120,180,10.25
9911888,180,10.25
9912648,180,10.28
9913416,180,10.25
9914184,180,10.42
9914944,180,10.3
9915712,180,10.25
9916480,180,10.25
9917240,180,10.25
9918008,180,10.28
9918768,180,10.25
9919536,180,10.82
9920304,180,10.25
9921064,180,10.25
9921832,180,10.25
9922592,180,10.25
9923360,180,10.23
9924128,180,10.28
9924888,180,10.6
9925656,180,10.25
9926424,180,10.25
9927224,180,10.25
9927952,180,10.25
9928712,180,10.25
9929480,180,10.55
9930248,180,10.28
9931008,180,10.25
9931780,180,10.25
9932544,180,10.25
9933304,180,10.25
9934072,180,10.23
9934832,180,10.82
9935600,180,10.25
9936368,180,10.25
9937128,180,10.25
9937896,170,10.25
9938664,170,10.25
9939424,170,10.28
9940192,170,10.52
9940960,170,10.28
9941720,170,10.25
9942488,170,10.25
9943248,170,10.28
9944016,170,10.28
9944784,170,10.67
9945544,170,10.28
9946312,170,10.25
9947080,170,10.25
9947840,170,10.25
9948608,170,10.25
9949368,170,10.25
9950136,170,10.77
9950904,170,10.25
9951704,170,10.25
9952432,170,10.25
9953200,170,10.25
9953960,170,10.25
9954728,170,10.3
9955488,170,10.45
9956248,170,10.25
9957024,170,10.25
9957784,170,10.25
9958552,170,10.25
9959312,170,10.25
9960080,170,10.72
9960848,170,10.25
9961616,170,10.25
9962376,170,10.25
9963144,170,10.25
9963904,170,10.25
9964680,170,10.25
9965432,175,10.74
9966200,175,10.25
9966968,175,10.25
9967736,175,10.25
9968496,175,10.25
9969264,175,10.25
9970024,175,10.38
9970792,175,10.38
9971552,175,10.25
9972320,175,10.25
9973088,175,10.25
9973848,175,10.25
9974656,175,10.25
9975384,175,10.77
9976144,175,10.25
9976912,175,10.25
9977672,175,10.25
9978440,175,10.25
9979208,175,10.25
9979968,175,10.25
9980736,175,10.69
9981504,175,10.28
9982264,175,10.25
9983032,175,10.25
9983792,175,10.25
9984560,175,10.25
9985328,175,10.62
9986088,175,10.33
9986856,175,10.25
9987624,175,10.25
9988384,175,10.25
9989152,175,10.28
9989912,175,10.25
9990680,175,10.77
9991448,175,10.25
9992208,175,10.25
9992976,175,10.25
9993744,170,10.25
9994504,170,10.25
9995272,170,10.25
9996032,170,10.6
9996800,170,10.25
9997568,170,10.25
9998328,170,10.25
9999136,170,10.25
9999864,170,10.25
10000624,170,10.72
10001472,170,10.3
10002328,170,10.25
10003176,170,10.25
10004024,170,10.25
10004872,170,10.28
10005728,170,10.25
10006576,170,10.77
10007424,170,10.25
10008272,170,10.25
10009128,170,10.25
10009976,170,10.25
10010824,170,10.25
10011680,170,10.28
10012528,170,10.52
10013376,170,10.25
10014224,170,10.25
10015072,170,10.25
10015928,170,10.28
10016776,170,10.28
10017624,170,10.82
10018472,170,10.28
10019328,170,10.25
10020176,170,10.25
10021024,170,10.25
10021920,170,10.25
10022728,170,10.25
10023576,170,10.72
10024424,170,10.25
10025272,170,10.25
10026128,170,10.25
10026976,170,10.25
10027824,170,10.25
10028672,170,10.28
10029528,170,10.42
10030376,170,10.28
10031232,170,10.25
10032072,170,10.25
10032928,170,10.28
10033776,170,10.28
10034624,170,10.79
10035472,170,10.28
10036328,170,10.25
10037176,170,10.23
10038024,170,10.25
10038872,170,10.25
10039728,170,10.25
10040576,170,10.69
10041424,170,10.25
10042320,170,10.25
10043128,170,10.25
10043968,170,10.25
10044824,170,10.25
10045680,170,10.28
10046528,170,10.4
10047376,170,10.28
10048224,170,10.25
10049072,170,10.25
10049928,170,10.25
10050776,170,10.28
10051624,170,10.84
10052480,170,10.25
10053328,170,10.25
10054176,170,10.25
10055024,170,10.25
10055872,170,10.25
10056728,170,10.25
10057576,170,10.67
10058424,170,10.25
10059272,170,10.25
10060128,170,10.25
10060976,170,10.28
10061828,170,10.25
10062720,170,10.33
10063528,170,10.35
10064376,170,10.25
10065224,170,10.25
10066072,170,10.25
10066920,170,10.25
10067776,170,10.25
10068624,170,10.86
10069480,170,10.25
10070328,170,10.25
10071184,170,10.25
10072024,170,10.25
10072872,170,10.25
10073728,170,10.25
10074576,170,10.64
10075424,170,10.25
10076280,170,10.25
10077128,170,10.25
10077976,170,10.25
10078824,170,10.28
10079672,170,10.5
10080528,170,10.33
10081376,170,10.25
10082224,170,10.25
10083072,170,10.25
10083928,191,10.28
10084776,191,10.25
10085624,191,10.86
10086520,191,10.25
10087328,191,10.25
10088176,191,10.25
10089024,191,10.25
10089880,191,10.25
10090728,191,10.25
10091576,191,10.57
10092424,191,10.28
10093280,191,10.25
10094128,191,10.25
10094976,191,10.25
10095824,191,10.25
10096672,191,10.67
10097528,191,10.28
10098376,191,10.25
10099224,191,10.25
10100080,191,10.25
10100928,191,10.25
10101776,191,10.25
10102624,191,10.84
10103480,191,10.25
10104328,191,10.25
10105176,191,10.25
10106024,191,10.25
10106872,191,10.25
10107728,191,10.25
10108576,191,10.47
10109424,191,10.28
10110320,191,10.25
10111128,191,10.25
10111976,191,10.28
10112824,191,10.25
10113672,191,10.79
10114520,191,10.28
10115376,170,10.25
10116232,170,10.23
10117080,170,10.25
10117928,170,10.28
10118776,170,10.25
10119624,170,10.79
10120472,170,10.25
10121328,170,10.25
10122176,170,10.25
10123024,170,10.25
10123880,170,10.25
10124728,170,10.28
10125576,170,10.38
10126424,170,10.28
10127272,170,10.25
10128128,170,10.25
10128976,170,10.28
10129824,170,10.25
10130672,170,10.82
10131528,170,10.25
10132376,170,10.25
10133224,170,10.25
10134120,170,10.25
10134928,170,10.28
10135776,170,10.25
10136624,170,10.74
10137480,170,10.25
10138328,170,10.25
10139168,170,10.25
10140024,170,10.25
10140872,170,10.25
10141728,170,10.3
10142576,170,10.33
10143424,191,10.28
10144280,191,10.25
10145128,191,10.25
10145976,191,10.28
10146824,191,10.25
10147672,191,10.82
10148528,191,10.25
10149376,191,10.25
10150224,191,10.23
10151072,191,10.25
10151928,191,10.23
10152776,191,10.25
10153624,191,10.67
10154472,191,10.25
10155328,191,10.25
10156184,191,10.25
10157024,191,10.28
10157880,191,10.25
10158768,191,10.33
10159576,191,10.3
10160424,191,10.23
10161280,191,10.25
10162128,191,10.25
10162976,191,10.28
10163824,191,10.23
10164680,191,10.82
10165528,191,10.25
10166376,191,10.25
